original_index,hate speech,counternarrative,Appropriate counternarrative (1) or non appropriate (0),Valid (1) / Non Valid (0) annotation,hsType,hsSubType,cnType,age,gender,educationLevel,cn_id,annotation of annotator 1 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 2 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 3 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative)
3848,"Europe is civilised, Muslims should not stay there.",Apart from all the scientists that are also muslim?,1,1,Islamophobia,generic,hypocrisy,25.0,male,Master,ENT1ST0008HS0098CN000158,2,0,2
2509,"Where there is Islam, there cannot be peace.","[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,culture,"facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
474,We should pay attention to not offend Muslims while celebrating Christmas in our country.,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,islamization,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
4030,"Sunnan abu dawud 38.4450 says that if a person does sex with an animal, there will be no sentence for this act.",Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,culture,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,0
1742,"Our country wants to shut up those who speak against islam, but it isn't right, they are the only ones who expose themselves.",If they were violent they would have been punished too. Why do you think someone of a certain religion is automatically guilty?,0,1,Islamophobia,"crimes , rapism , terrorism","facts , question",26.0,female,Bachelor,ENT1ST0001HS0074CN000064,0,0,
2322,"Our politicians has permitted to enter in our country this Muslim filthiness: assaults with the machete, women violation, gang sexual violences, murders. How have they the courage to do this things?","[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,"crimes , rapism","facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
2684,Nazism is like terrorism. At the beginning only a few Germans supported it and with Muslims it is the same.,I think you are confusing Islam with the crusades.,0,1,Islamophobia,terrorism,humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
1318,"Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'they want to eliminate us, we must be islamophobic'.","Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,crimes,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
4109,The vast majority of Muslims are unemployed and refuse to work.,Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,economics,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,0
3871,Islam is brainwashing its faithful. It is a horrible cult made of persons that reproduce continuously.,Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,culture,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,0
2233,"We must not believe the liberal and political elite. Islam is no good, its complete evil, and an ideology of war and it was always like this. All Muslims are bound to fight against us, and that is what they do through deception and violence.",Islam is all about love and tolerance [insert quote].,1,1,Islamophobia,culture,positive,50.0,male,Bachelor,ENT1ST0008HS0129CN000170,2,2,
440,Islam is brainwashing its faithful. It is a horrible cult made of persons that reproduce continuously.,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,culture,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
3496,Islam is a religion mostly based on conquest and violence.,"I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,culture,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
3428,"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.","I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,culture,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
2667,The police and politicians are covering up these Muslim grooming gangs - They are traitors to their own people!,I think you are confusing Islam with the crusades.,0,1,Islamophobia,crimes,humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
2453,Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,"Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,generic,question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
3940,Nazism is like terrorism. At the beginning only a few Germans supported it and with Muslims it is the same.,"I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,terrorism,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,2,0,0
3693,Islam is just a bestial cult of brainwashed lunatics who breed like rats.,Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,culture,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,0
3429,"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.","We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,culture,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
1517,"Europe is civilised, Muslims should not stay there.","Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,generic,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
477,We should pay attention to not offend Muslims while celebrating Christmas in our country.,"Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,islamization,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
1294,"Christmas cannot be celebrated securely anymore, because of Muslims and their insults.","Bit of a generalisation that, isn't it? If you cannot see that most Muslims contribute positively to the UK, you need to do a quick google search I think.",0,1,Islamophobia,islamization,"denouncing , hypocrisy",21.0,female,Master,ENT1ST0014HS0081CN000738,0,0,
1156,"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?","Bit of a generalisation that, isn't it? If you cannot see that most Muslims contribute positively to the UK, you need to do a quick google search I think.",0,1,Islamophobia,terrorism,"denouncing , hypocrisy",21.0,female,Master,ENT1ST0014HS0081CN000738,0,0,
2753,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,"Studies in the US show the majority of terrorist incidents are committed by right-wing extremists, not Muslims. Be critical of what you read, the news is very biased.",0,1,Islamophobia,culture,facts,21.0,female,Master,ENT1ST0022HS0077CN001238,0,0,
3874,Islam is brainwashing its faithful. It is a horrible cult made of persons that reproduce continuously.,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,culture,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
2744,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,"Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,culture,question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
3663,Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'How can we be Islamophobic when they really do want to kill us'.,"I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,crimes,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
3417,"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.",Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?,0,1,Islamophobia,culture,question,24.0,female,Bachelor,ENT1ST0016HS0094CN001042,0,0,0
114,"Muslims love the islamic law so much, then why do not they move in islamic countries?",List of positive news stories.,0,1,Islamophobia,culture,positive,25.0,male,Master,ENT1ST0014HS0116CN000815,0,0,
4117,The vast majority of Muslims are unemployed and refuse to work.,Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?,0,1,Islamophobia,economics,question,24.0,female,Bachelor,ENT1ST0016HS0094CN001042,0,0,0
2823,Almost all Muslims in the UK are jobless and choose not to work.,"[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,economics,"facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
2190,Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,"Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,culture,question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
3510,"We must not believe the liberal and political elite. Islam is no good, its complete evil, and an ideology of war and it was always like this. All Muslims are bound to fight against us, and that is what they do through deception and violence.","I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,culture,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
